1.123500080112018296e+01 -2.235000801120182956e+00
1.123664582008359680e+01 -2.233145820083596078e+00
1.123829083949589425e+01 -2.231290839495894573e+00
1.123993585936770145e+01 -2.229435859367701056e+00
1.124158087970989328e+01 -2.227580879709893935e+00
1.124322590053360749e+01 -2.225725900533607415e+00
1.124487092185023940e+01 -2.223870921850238602e+00
1.124651594367145613e+01 -2.222015943671456384e+00
1.124816096600920368e+01 -2.220160966009203207e+00
1.124980598887570871e+01 -2.218305988875709289e+00
1.125145101228348565e+01 -2.216451012283485511e+00
1.125309603624534560e+01 -2.214596036245344735e+00
1.125474106077440872e+01 -2.212741060774408908e+00
1.125638608588409717e+01 -2.210886085884096630e+00
1.125803111158815817e+01 -2.209031111588158680e+00
1.125967613790065691e+01 -2.207176137900656698e+00
1.126132116483599788e+01 -2.205321164835998715e+00
1.126296619240892483e+01 -2.203466192408924940e+00
1.126461122063452791e+01 -2.201611220634527299e+00
1.126625624952825788e+01 -2.199756249528258323e+00
1.126790127910592965e+01 -2.197901279105929362e+00
1.126954630938373292e+01 -2.196046309383733686e+00
1.127119134037823933e+01 -2.194191340378239374e+00
1.127283637210641487e+01 -2.192336372106414188e+00
1.127448140458562342e+01 -2.190481404585623793e+00
1.127612643783364454e+01 -2.188626437833644189e+00
1.127777147186867523e+01 -2.186771471868675931e+00
1.127941650670934592e+01 -2.184916506709345896e+00
1.128106154237472580e+01 -2.183061542374725050e+00
1.128270657888433703e+01 -2.181206578884337333e+00
1.128435161625816185e+01 -2.179351616258161428e+00
1.128599665451665679e+01 -2.177496654516657415e+00
1.128764169368076153e+01 -2.175641693680761435e+00
1.128928673377191494e+01 -2.173786733771914115e+00
1.129093177481206034e+01 -2.171931774812060567e+00
1.129257681682365799e+01 -2.170076816823657495e+00
1.129422185982970461e+01 -2.168221859829705167e+00
1.129586690385373871e+01 -2.166366903853738535e+00
1.129751194891985833e+01 -2.164511948919859208e+00
1.129915699505272819e+01 -2.162656995052728348e+00
1.130080204227759921e+01 -2.160802042277598645e+00
1.130244709062031738e+01 -2.158947090620317866e+00
1.130409214010734864e+01 -2.157092140107348399e+00
1.130573719076576999e+01 -2.155237190765770805e+00
1.130738224262331748e+01 -2.153382242623317566e+00
1.130902729570837018e+01 -2.151527295708369536e+00
1.131067235004998395e+01 -2.149672350049984360e+00
1.131231740567790212e+01 -2.147817405677901803e+00
1.131396246262257144e+01 -2.145962462622572176e+00
1.131560752091516164e+01 -2.144107520915161658e+00
1.131725258058757611e+01 -2.142252580587575395e+00
1.131889764167247669e+01 -2.140397641672477036e+00
1.132054270420329622e+01 -2.138542704203295841e+00
1.132218776821426154e+01 -2.136687768214262206e+00
1.132383283374040595e+01 -2.134832833740405889e+00
1.132547790081759764e+01 -2.132977900817596861e+00
1.132712296948254327e+01 -2.131122969482543539e+00
1.132876803977283231e+01 -2.129268039772831855e+00
1.133041311172692822e+01 -2.127413111726928818e+00
1.133205818538422349e+01 -2.125558185384223364e+00
1.133370326078502544e+01 -2.123703260785024582e+00
1.133534833797060415e+01 -2.121848337970604348e+00
1.133699341698320850e+01 -2.119993416983207979e+00
